D,supply,osm_coeff,no_saturation,fast_pseudo,Keq_1,Keq_2,K_1,K_2,id
1.10371550320276e-06,1.45977430288617e-06,0,0,0,10,10,1,1,384
1.10371550320276e-06,1.53360771877001e-06,0,0,0,10,10,1,1,385
1.10371550320276e-06,1.61117552927246e-06,0,0,0,10,10,1,1,386
1.10371550320276e-06,1.69266661503788e-06,0,0,0,10,10,1,1,387
1.10371550320276e-06,1.77827941003892e-06,0,0,0,10,10,1,1,388
1.10371550320276e-06,1.86822238477104e-06,0,0,0,10,10,1,1,389
1.10371550320276e-06,1.96271455388621e-06,0,0,0,10,10,1,1,390
1.10371550320276e-06,2.06198600950222e-06,0,0,0,10,10,1,1,391
1.10371550320276e-06,2.16627848148589e-06,0,0,0,10,10,1,1,392
1.10371550320276e-06,2.27584592607479e-06,0,0,0,10,10,1,1,393
1.10371550320276e-06,2.39095514427051e-06,0,0,0,10,10,1,1,394
1.10371550320276e-06,2.51188643150958e-06,0,0,0,10,10,1,1,395
1.10371550320276e-06,2.63893426019374e-06,0,0,0,10,10,1,1,396
1.10371550320276e-06,2.77240799674178e-06,0,0,0,10,10,1,1,397
1.10371550320276e-06,2.91263265490874e-06,0,0,0,10,10,1,1,398
1.10371550320276e-06,3.0599496872072e-06,0,0,0,10,10,1,1,399
1.10371550320276e-06,3.21471781635738e-06,0,0,0,10,10,1,1,400
1.10371550320276e-06,3.37731390879101e-06,0,0,0,10,10,1,1,401
1.10371550320276e-06,3.54813389233575e-06,0,0,0,10,10,1,1,402
1.10371550320276e-06,3.72759372031494e-06,0,0,0,10,10,1,1,403
1.10371550320276e-06,3.91613038441012e-06,0,0,0,10,10,1,1,404
1.10371550320276e-06,4.11420297875284e-06,0,0,0,10,10,1,1,405
1.10371550320276e-06,4.32229381783682e-06,0,0,0,10,10,1,1,406
1.10371550320276e-06,4.54090961097247e-06,0,0,0,10,10,1,1,407
1.10371550320276e-06,4.77058269614393e-06,0,0,0,10,10,1,1,408
1.10371550320276e-06,5.01187233627272e-06,0,0,0,10,10,1,1,409
1.10371550320276e-06,5.26536608104486e-06,0,0,0,10,10,1,1,410
1.10371550320276e-06,5.53168119761723e-06,0,0,0,10,10,1,1,411
1.10371550320276e-06,5.81146617368716e-06,0,0,0,10,10,1,1,412
1.10371550320276e-06,6.10540229658533e-06,0,0,0,10,10,1,1,413
1.10371550320276e-06,6.41420531223692e-06,0,0,0,10,10,1,1,414
1.10371550320276e-06,6.73862716803095e-06,0,0,0,10,10,1,1,415
1.10371550320276e-06,7.07945784384137e-06,0,0,0,10,10,1,1,416
1.10371550320276e-06,7.43752727565905e-06,0,0,0,10,10,1,1,417
1.10371550320276e-06,7.81370737651809e-06,0,0,0,10,10,1,1,418
1.10371550320276e-06,8.20891415963826e-06,0,0,0,10,10,1,1,419
1.10371550320276e-06,8.62410996895275e-06,0,0,0,10,10,1,1,420
1.10371550320276e-06,9.06030582245338e-06,0,0,0,10,10,1,1,421
1.10371550320276e-06,9.51856387405862e-06,0,0,0,10,10,1,1,422
1.10371550320276e-06,1e-05,0,0,0,10,10,1,1,423
1.15953994510744e-06,1e-08,0,0,0,10,10,1,1,424
1.15953994510744e-06,1.05057865160242e-08,0,0,0,10,10,1,1,425
1.15953994510744e-06,1.10371550320276e-08,0,0,0,10,10,1,1,426
1.15953994510744e-06,1.15953994510744e-08,0,0,0,10,10,1,1,427
1.15953994510744e-06,1.21818791201011e-08,0,0,0,10,10,1,1,428
1.15953994510744e-06,1.27980221399795e-08,0,0,0,10,10,1,1,429
1.15953994510744e-06,1.34453288429976e-08,0,0,0,10,10,1,1,430
1.15953994510744e-06,1.41253754462276e-08,0,0,0,10,10,1,1,431
1.15953994510744e-06,1.48398178896757e-08,0,0,0,10,10,1,1,432
1.15953994510744e-06,1.55903958685609e-08,0,0,0,10,10,1,1,433
1.15953994510744e-06,1.63789370695406e-08,0,0,0,10,10,1,1,434
1.15953994510744e-06,1.72073616211989e-08,0,0,0,10,10,1,1,435
1.15953994510744e-06,1.80776867696343e-08,0,0,0,10,10,1,1,436
1.15953994510744e-06,1.89920317905333e-08,0,0,0,10,10,1,1,437
1.15953994510744e-06,1.99526231496888e-08,0,0,0,10,10,1,1,438
1.15953994510744e-06,2.09617999245313e-08,0,0,0,10,10,1,1,439
1.15953994510744e-06,2.20220194998737e-08,0,0,0,10,10,1,1,440
1.15953994510744e-06,2.31358635517395e-08,0,0,0,10,10,1,1,441
1.15953994510744e-06,2.43060443338441e-08,0,0,0,10,10,1,1,442
1.15953994510744e-06,2.55354112820386e-08,0,0,0,10,10,1,1,443
1.15953994510744e-06,2.68269579527973e-08,0,0,0,10,10,1,1,444
1.15953994510744e-06,2.81838293126446e-08,0,0,0,10,10,1,1,445
1.15953994510744e-06,2.96093293962708e-08,0,0,0,10,10,1,1,446
1.15953994510744e-06,3.11069293519861e-08,0,0,0,10,10,1,1,447
1.15953994510744e-06,3.26802758941013e-08,0,0,0,10,10,1,1,448
1.15953994510744e-06,3.43332001828199e-08,0,0,0,10,10,1,1,449
1.15953994510744e-06,3.60697271532629e-08,0,0,0,10,10,1,1,450
1.15953994510744e-06,3.78940853163421e-08,0,0,0,10,10,1,1,451
1.15953994510744e-06,3.98107170553497e-08,0,0,0,10,10,1,1,452
1.15953994510744e-06,4.18242894433348e-08,0,0,0,10,10,1,1,453
1.15953994510744e-06,4.3939705607608e-08,0,0,0,10,10,1,1,454
1.15953994510744e-06,4.6162116669048e-08,0,0,0,10,10,1,1,455
1.15953994510744e-06,4.8496934285282e-08,0,0,0,10,10,1,1,456
1.15953994510744e-06,5.09498438282827e-08,0,0,0,10,10,1,1,457
1.15953994510744e-06,5.35268182284711e-08,0,0,0,10,10,1,1,458
1.15953994510744e-06,5.62341325190349e-08,0,0,0,10,10,1,1,459
1.15953994510744e-06,5.90783791158794e-08,0,0,0,10,10,1,1,460
1.15953994510744e-06,6.20664838704171e-08,0,0,0,10,10,1,1,461
1.15953994510744e-06,6.52057229342861e-08,0,0,0,10,10,1,1,462
1.15953994510744e-06,6.85037404770632e-08,0,0,0,10,10,1,1,463
1.15953994510744e-06,7.19685673001151e-08,0,0,0,10,10,1,1,464
1.15953994510744e-06,7.56086403919129e-08,0,0,0,10,10,1,1,465
1.15953994510744e-06,7.94328234724282e-08,0,0,0,10,10,1,1,466
1.15953994510744e-06,8.34504285766366e-08,0,0,0,10,10,1,1,467
1.15953994510744e-06,8.76712387296869e-08,0,0,0,10,10,1,1,468
1.15953994510744e-06,9.21055317689482e-08,0,0,0,10,10,1,1,469
1.15953994510744e-06,9.67641053709454e-08,0,0,0,10,10,1,1,470
1.15953994510744e-06,1.01658303344122e-07,0,0,0,10,10,1,1,471
1.15953994510744e-06,1.06800043251458e-07,0,0,0,10,10,1,1,472
1.15953994510744e-06,1.12201845430196e-07,0,0,0,10,10,1,1,473
1.15953994510744e-06,1.17876863479359e-07,0,0,0,10,10,1,1,474
1.15953994510744e-06,1.23838916289267e-07,0,0,0,10,10,1,1,475
1.15953994510744e-06,1.30102521691083e-07,0,0,0,10,10,1,1,476
1.15953994510744e-06,1.36682931808293e-07,0,0,0,10,10,1,1,477
1.15953994510744e-06,1.43596170196222e-07,0,0,0,10,10,1,1,478
1.15953994510744e-06,1.50859070860018e-07,0,0,0,10,10,1,1,479
1.15953994510744e-06,1.58489319246111e-07,0,0,0,10,10,1,1,480
1.15953994510744e-06,1.66505495306965e-07,0,0,0,10,10,1,1,481
1.15953994510744e-06,1.74927118743984e-07,0,0,0,10,10,1,1,482
1.15953994510744e-06,1.83774696538751e-07,0,0,0,10,10,1,1,483
1.15953994510744e-06,1.93069772888325e-07,0,0,0,10,10,1,1,484
1.15953994510744e-06,2.02834981666202e-07,0,0,0,10,10,1,1,485
1.15953994510744e-06,2.1309410153668e-07,0,0,0,10,10,1,1,486
1.15953994510744e-06,2.23872113856834e-07,0,0,0,10,10,1,1,487
1.15953994510744e-06,2.35195263507096e-07,0,0,0,10,10,1,1,488
1.15953994510744e-06,2.4709112279856e-07,0,0,0,10,10,1,1,489
1.15953994510744e-06,2.5958865861264e-07,0,0,0,10,10,1,1,490
1.15953994510744e-06,2.72718302936548e-07,0,0,0,10,10,1,1,491
1.15953994510744e-06,2.86512026966378e-07,0,0,0,10,10,1,1,492
1.15953994510744e-06,3.01003418958214e-07,0,0,0,10,10,1,1,493
1.15953994510744e-06,3.16227766016838e-07,0,0,0,10,10,1,1,494
1.15953994510744e-06,3.32222140021215e-07,0,0,0,10,10,1,1,495
1.15953994510744e-06,3.49025487895958e-07,0,0,0,10,10,1,1,496
1.15953994510744e-06,3.66678726448612e-07,0,0,0,10,10,1,1,497
1.15953994510744e-06,3.85224842003675e-07,0,0,0,10,10,1,1,498
1.15953994510744e-06,4.04708995075977e-07,0,0,0,10,10,1,1,499
1.15953994510744e-06,4.25178630338289e-07,0,0,0,10,10,1,1,500
1.15953994510744e-06,4.46683592150963e-07,0,0,0,10,10,1,1,501
1.15953994510744e-06,4.69276245934884e-07,0,0,0,10,10,1,1,502
1.15953994510744e-06,4.93011605683316e-07,0,0,0,10,10,1,1,503
1.15953994510744e-06,5.17947467923121e-07,0,0,0,10,10,1,1,504
1.15953994510744e-06,5.4414455245156e-07,0,0,0,10,10,1,1,505
1.15953994510744e-06,5.71666650191362e-07,0,0,0,10,10,1,1,506
1.15953994510744e-06,6.00580778524112e-07,0,0,0,10,10,1,1,507
1.15953994510744e-06,6.30957344480193e-07,0,0,0,10,10,1,1,508
1.15953994510744e-06,6.62870316182644e-07,0,0,0,10,10,1,1,509
1.15953994510744e-06,6.96397402962431e-07,0,0,0,10,10,1,1,510
1.15953994510744e-06,7.31620244583698e-07,0,0,0,10,10,1,1,511
1.15953994510744e-06,7.68624610039775e-07,0,0,0,10,10,1,1,512
1.15953994510744e-06,8.07500606404022e-07,0,0,0,10,10,1,1,513
1.15953994510744e-06,8.48342898244073e-07,0,0,0,10,10,1,1,514
1.15953994510744e-06,8.91250938133746e-07,0,0,0,10,10,1,1,515
1.15953994510744e-06,9.36329208823942e-07,0,0,0,10,10,1,1,516
1.15953994510744e-06,9.83687477662216e-07,0,0,0,10,10,1,1,517
1.15953994510744e-06,1.03344106388056e-06,0,0,0,10,10,1,1,518
1.15953994510744e-06,1.0857111194022e-06,0,0,0,10,10,1,1,519
1.15953994510744e-06,1.14062492385132e-06,0,0,0,10,10,1,1,520
1.15953994510744e-06,1.19831619448383e-06,0,0,0,10,10,1,1,521
1.15953994510744e-06,1.25892541179417e-06,0,0,0,10,10,1,1,522
1.15953994510744e-06,1.32260016159074e-06,0,0,0,10,10,1,1,523
1.15953994510744e-06,1.38949549437314e-06,0,0,0,10,10,1,1,524
1.15953994510744e-06,1.45977430288617e-06,0,0,0,10,10,1,1,525
1.15953994510744e-06,1.53360771877001e-06,0,0,0,10,10,1,1,526
1.15953994510744e-06,1.61117552927246e-06,0,0,0,10,10,1,1,527
1.15953994510744e-06,1.69266661503788e-06,0,0,0,10,10,1,1,528
1.15953994510744e-06,1.77827941003892e-06,0,0,0,10,10,1,1,529
1.15953994510744e-06,1.86822238477104e-06,0,0,0,10,10,1,1,530
1.15953994510744e-06,1.96271455388621e-06,0,0,0,10,10,1,1,531
1.15953994510744e-06,2.06198600950222e-06,0,0,0,10,10,1,1,532
1.15953994510744e-06,2.16627848148589e-06,0,0,0,10,10,1,1,533
1.15953994510744e-06,2.27584592607479e-06,0,0,0,10,10,1,1,534
1.15953994510744e-06,2.39095514427051e-06,0,0,0,10,10,1,1,535
1.15953994510744e-06,2.51188643150958e-06,0,0,0,10,10,1,1,536
1.15953994510744e-06,2.63893426019374e-06,0,0,0,10,10,1,1,537
1.15953994510744e-06,2.77240799674178e-06,0,0,0,10,10,1,1,538
1.15953994510744e-06,2.91263265490874e-06,0,0,0,10,10,1,1,539
1.15953994510744e-06,3.0599496872072e-06,0,0,0,10,10,1,1,540
1.15953994510744e-06,3.21471781635738e-06,0,0,0,10,10,1,1,541
1.15953994510744e-06,3.37731390879101e-06,0,0,0,10,10,1,1,542
1.15953994510744e-06,3.54813389233575e-06,0,0,0,10,10,1,1,543
1.15953994510744e-06,3.72759372031494e-06,0,0,0,10,10,1,1,544
1.15953994510744e-06,3.91613038441012e-06,0,0,0,10,10,1,1,545
1.15953994510744e-06,4.11420297875284e-06,0,0,0,10,10,1,1,546
1.15953994510744e-06,4.32229381783682e-06,0,0,0,10,10,1,1,547
1.15953994510744e-06,4.54090961097247e-06,0,0,0,10,10,1,1,548
1.15953994510744e-06,4.77058269614393e-06,0,0,0,10,10,1,1,549
1.15953994510744e-06,5.01187233627272e-06,0,0,0,10,10,1,1,550
1.15953994510744e-06,5.26536608104486e-06,0,0,0,10,10,1,1,551
1.15953994510744e-06,5.53168119761723e-06,0,0,0,10,10,1,1,552
1.15953994510744e-06,5.81146617368716e-06,0,0,0,10,10,1,1,553
1.15953994510744e-06,6.10540229658533e-06,0,0,0,10,10,1,1,554
1.15953994510744e-06,6.41420531223692e-06,0,0,0,10,10,1,1,555
1.15953994510744e-06,6.73862716803095e-06,0,0,0,10,10,1,1,556
1.15953994510744e-06,7.07945784384137e-06,0,0,0,10,10,1,1,557
1.15953994510744e-06,7.43752727565905e-06,0,0,0,10,10,1,1,558
1.15953994510744e-06,7.81370737651809e-06,0,0,0,10,10,1,1,559
1.15953994510744e-06,8.20891415963826e-06,0,0,0,10,10,1,1,560
1.15953994510744e-06,8.62410996895275e-06,0,0,0,10,10,1,1,561
1.15953994510744e-06,9.06030582245338e-06,0,0,0,10,10,1,1,562
1.15953994510744e-06,9.51856387405862e-06,0,0,0,10,10,1,1,563
1.15953994510744e-06,1e-05,0,0,0,10,10,1,1,564
1.21818791201011e-06,1e-08,0,0,0,10,10,1,1,565
1.21818791201011e-06,1.05057865160242e-08,0,0,0,10,10,1,1,566
1.21818791201011e-06,1.10371550320276e-08,0,0,0,10,10,1,1,567
1.21818791201011e-06,1.15953994510744e-08,0,0,0,10,10,1,1,568
1.21818791201011e-06,1.21818791201011e-08,0,0,0,10,10,1,1,569
1.21818791201011e-06,1.27980221399795e-08,0,0,0,10,10,1,1,570
1.21818791201011e-06,1.34453288429976e-08,0,0,0,10,10,1,1,571
1.21818791201011e-06,1.41253754462276e-08,0,0,0,10,10,1,1,572
1.21818791201011e-06,1.48398178896757e-08,0,0,0,10,10,1,1,573
1.21818791201011e-06,1.55903958685609e-08,0,0,0,10,10,1,1,574
1.21818791201011e-06,1.63789370695406e-08,0,0,0,10,10,1,1,575
1.21818791201011e-06,1.72073616211989e-08,0,0,0,10,10,1,1,576
1.21818791201011e-06,1.80776867696343e-08,0,0,0,10,10,1,1,577
1.21818791201011e-06,1.89920317905333e-08,0,0,0,10,10,1,1,578
1.21818791201011e-06,1.99526231496888e-08,0,0,0,10,10,1,1,579
1.21818791201011e-06,2.09617999245313e-08,0,0,0,10,10,1,1,580
1.21818791201011e-06,2.20220194998737e-08,0,0,0,10,10,1,1,581
1.21818791201011e-06,2.31358635517395e-08,0,0,0,10,10,1,1,582
1.21818791201011e-06,2.43060443338441e-08,0,0,0,10,10,1,1,583
1.21818791201011e-06,2.55354112820386e-08,0,0,0,10,10,1,1,584
1.21818791201011e-06,2.68269579527973e-08,0,0,0,10,10,1,1,585
1.21818791201011e-06,2.81838293126446e-08,0,0,0,10,10,1,1,586
1.21818791201011e-06,2.96093293962708e-08,0,0,0,10,10,1,1,587
1.21818791201011e-06,3.11069293519861e-08,0,0,0,10,10,1,1,588
1.21818791201011e-06,3.26802758941013e-08,0,0,0,10,10,1,1,589
1.21818791201011e-06,3.43332001828199e-08,0,0,0,10,10,1,1,590
1.21818791201011e-06,3.60697271532629e-08,0,0,0,10,10,1,1,591
1.21818791201011e-06,3.78940853163421e-08,0,0,0,10,10,1,1,592
1.21818791201011e-06,3.98107170553497e-08,0,0,0,10,10,1,1,593
1.21818791201011e-06,4.18242894433348e-08,0,0,0,10,10,1,1,594
1.21818791201011e-06,4.3939705607608e-08,0,0,0,10,10,1,1,595
1.21818791201011e-06,4.6162116669048e-08,0,0,0,10,10,1,1,596
1.21818791201011e-06,4.8496934285282e-08,0,0,0,10,10,1,1,597
1.21818791201011e-06,5.09498438282827e-08,0,0,0,10,10,1,1,598
1.21818791201011e-06,5.35268182284711e-08,0,0,0,10,10,1,1,599
1.21818791201011e-06,5.62341325190349e-08,0,0,0,10,10,1,1,600
1.21818791201011e-06,5.90783791158794e-08,0,0,0,10,10,1,1,601
1.21818791201011e-06,6.20664838704171e-08,0,0,0,10,10,1,1,602
1.21818791201011e-06,6.52057229342861e-08,0,0,0,10,10,1,1,603
1.21818791201011e-06,6.85037404770632e-08,0,0,0,10,10,1,1,604
1.21818791201011e-06,7.19685673001151e-08,0,0,0,10,10,1,1,605
1.21818791201011e-06,7.56086403919129e-08,0,0,0,10,10,1,1,606
1.21818791201011e-06,7.94328234724282e-08,0,0,0,10,10,1,1,607
1.21818791201011e-06,8.34504285766366e-08,0,0,0,10,10,1,1,608
1.21818791201011e-06,8.76712387296869e-08,0,0,0,10,10,1,1,609
1.21818791201011e-06,9.21055317689482e-08,0,0,0,10,10,1,1,610
1.21818791201011e-06,9.67641053709454e-08,0,0,0,10,10,1,1,611
1.21818791201011e-06,1.01658303344122e-07,0,0,0,10,10,1,1,612
1.21818791201011e-06,1.06800043251458e-07,0,0,0,10,10,1,1,613
1.21818791201011e-06,1.12201845430196e-07,0,0,0,10,10,1,1,614
1.21818791201011e-06,1.17876863479359e-07,0,0,0,10,10,1,1,615
1.21818791201011e-06,1.23838916289267e-07,0,0,0,10,10,1,1,616
1.21818791201011e-06,1.30102521691083e-07,0,0,0,10,10,1,1,617
1.21818791201011e-06,1.36682931808293e-07,0,0,0,10,10,1,1,618
1.21818791201011e-06,1.43596170196222e-07,0,0,0,10,10,1,1,619
1.21818791201011e-06,1.50859070860018e-07,0,0,0,10,10,1,1,620
1.21818791201011e-06,1.58489319246111e-07,0,0,0,10,10,1,1,621
1.21818791201011e-06,1.66505495306965e-07,0,0,0,10,10,1,1,622
1.21818791201011e-06,1.74927118743984e-07,0,0,0,10,10,1,1,623
1.21818791201011e-06,1.83774696538751e-07,0,0,0,10,10,1,1,624
1.21818791201011e-06,1.93069772888325e-07,0,0,0,10,10,1,1,625
1.21818791201011e-06,2.02834981666202e-07,0,0,0,10,10,1,1,626
1.21818791201011e-06,2.1309410153668e-07,0,0,0,10,10,1,1,627
1.21818791201011e-06,2.23872113856834e-07,0,0,0,10,10,1,1,628
1.21818791201011e-06,2.35195263507096e-07,0,0,0,10,10,1,1,629
1.21818791201011e-06,2.4709112279856e-07,0,0,0,10,10,1,1,630
1.21818791201011e-06,2.5958865861264e-07,0,0,0,10,10,1,1,631
1.21818791201011e-06,2.72718302936548e-07,0,0,0,10,10,1,1,632
1.21818791201011e-06,2.86512026966378e-07,0,0,0,10,10,1,1,633
1.21818791201011e-06,3.01003418958214e-07,0,0,0,10,10,1,1,634
1.21818791201011e-06,3.16227766016838e-07,0,0,0,10,10,1,1,635
1.21818791201011e-06,3.32222140021215e-07,0,0,0,10,10,1,1,636
1.21818791201011e-06,3.49025487895958e-07,0,0,0,10,10,1,1,637
1.21818791201011e-06,3.66678726448612e-07,0,0,0,10,10,1,1,638
1.21818791201011e-06,3.85224842003675e-07,0,0,0,10,10,1,1,639
1.21818791201011e-06,4.04708995075977e-07,0,0,0,10,10,1,1,640
1.21818791201011e-06,4.25178630338289e-07,0,0,0,10,10,1,1,641
1.21818791201011e-06,4.46683592150963e-07,0,0,0,10,10,1,1,642
1.21818791201011e-06,4.69276245934884e-07,0,0,0,10,10,1,1,643
1.21818791201011e-06,4.93011605683316e-07,0,0,0,10,10,1,1,644
1.21818791201011e-06,5.17947467923121e-07,0,0,0,10,10,1,1,645
1.21818791201011e-06,5.4414455245156e-07,0,0,0,10,10,1,1,646
1.21818791201011e-06,5.71666650191362e-07,0,0,0,10,10,1,1,647
1.21818791201011e-06,6.00580778524112e-07,0,0,0,10,10,1,1,648
1.21818791201011e-06,6.30957344480193e-07,0,0,0,10,10,1,1,649
1.21818791201011e-06,6.62870316182644e-07,0,0,0,10,10,1,1,650
1.21818791201011e-06,6.96397402962431e-07,0,0,0,10,10,1,1,651
1.21818791201011e-06,7.31620244583698e-07,0,0,0,10,10,1,1,652
1.21818791201011e-06,7.68624610039775e-07,0,0,0,10,10,1,1,653
1.21818791201011e-06,8.07500606404022e-07,0,0,0,10,10,1,1,654
1.21818791201011e-06,8.48342898244073e-07,0,0,0,10,10,1,1,655
1.21818791201011e-06,8.91250938133746e-07,0,0,0,10,10,1,1,656
1.21818791201011e-06,9.36329208823942e-07,0,0,0,10,10,1,1,657
1.21818791201011e-06,9.83687477662216e-07,0,0,0,10,10,1,1,658
1.21818791201011e-06,1.03344106388056e-06,0,0,0,10,10,1,1,659
1.21818791201011e-06,1.0857111194022e-06,0,0,0,10,10,1,1,660
1.21818791201011e-06,1.14062492385132e-06,0,0,0,10,10,1,1,661
1.21818791201011e-06,1.19831619448383e-06,0,0,0,10,10,1,1,662
1.21818791201011e-06,1.25892541179417e-06,0,0,0,10,10,1,1,663
1.21818791201011e-06,1.32260016159074e-06,0,0,0,10,10,1,1,664
1.21818791201011e-06,1.38949549437314e-06,0,0,0,10,10,1,1,665
1.21818791201011e-06,1.45977430288617e-06,0,0,0,10,10,1,1,666
1.21818791201011e-06,1.53360771877001e-06,0,0,0,10,10,1,1,667
1.21818791201011e-06,1.61117552927246e-06,0,0,0,10,10,1,1,668
1.21818791201011e-06,1.69266661503788e-06,0,0,0,10,10,1,1,669
1.21818791201011e-06,1.77827941003892e-06,0,0,0,10,10,1,1,670
1.21818791201011e-06,1.86822238477104e-06,0,0,0,10,10,1,1,671
1.21818791201011e-06,1.96271455388621e-06,0,0,0,10,10,1,1,672
1.21818791201011e-06,2.06198600950222e-06,0,0,0,10,10,1,1,673
1.21818791201011e-06,2.16627848148589e-06,0,0,0,10,10,1,1,674
1.21818791201011e-06,2.27584592607479e-06,0,0,0,10,10,1,1,675
1.21818791201011e-06,2.39095514427051e-06,0,0,0,10,10,1,1,676
1.21818791201011e-06,2.51188643150958e-06,0,0,0,10,10,1,1,677
1.21818791201011e-06,2.63893426019374e-06,0,0,0,10,10,1,1,678
1.21818791201011e-06,2.77240799674178e-06,0,0,0,10,10,1,1,679
1.21818791201011e-06,2.91263265490874e-06,0,0,0,10,10,1,1,680
1.21818791201011e-06,3.0599496872072e-06,0,0,0,10,10,1,1,681
1.21818791201011e-06,3.21471781635738e-06,0,0,0,10,10,1,1,682
1.21818791201011e-06,3.37731390879101e-06,0,0,0,10,10,1,1,683
1.21818791201011e-06,3.54813389233575e-06,0,0,0,10,10,1,1,684
1.21818791201011e-06,3.72759372031494e-06,0,0,0,10,10,1,1,685
1.21818791201011e-06,3.91613038441012e-06,0,0,0,10,10,1,1,686
1.21818791201011e-06,4.11420297875284e-06,0,0,0,10,10,1,1,687
1.21818791201011e-06,4.32229381783682e-06,0,0,0,10,10,1,1,688
1.21818791201011e-06,4.54090961097247e-06,0,0,0,10,10,1,1,689
1.21818791201011e-06,4.77058269614393e-06,0,0,0,10,10,1,1,690
1.21818791201011e-06,5.01187233627272e-06,0,0,0,10,10,1,1,691
1.21818791201011e-06,5.26536608104486e-06,0,0,0,10,10,1,1,692
1.21818791201011e-06,5.53168119761723e-06,0,0,0,10,10,1,1,693
1.21818791201011e-06,5.81146617368716e-06,0,0,0,10,10,1,1,694
1.21818791201011e-06,6.10540229658533e-06,0,0,0,10,10,1,1,695
1.21818791201011e-06,6.41420531223692e-06,0,0,0,10,10,1,1,696
1.21818791201011e-06,6.73862716803095e-06,0,0,0,10,10,1,1,697
1.21818791201011e-06,7.07945784384137e-06,0,0,0,10,10,1,1,698
1.21818791201011e-06,7.43752727565905e-06,0,0,0,10,10,1,1,699
1.21818791201011e-06,7.81370737651809e-06,0,0,0,10,10,1,1,700
1.21818791201011e-06,8.20891415963826e-06,0,0,0,10,10,1,1,701
1.21818791201011e-06,8.62410996895275e-06,0,0,0,10,10,1,1,702
1.21818791201011e-06,9.06030582245338e-06,0,0,0,10,10,1,1,703
1.21818791201011e-06,9.51856387405862e-06,0,0,0,10,10,1,1,704
1.21818791201011e-06,1e-05,0,0,0,10,10,1,1,705
1.27980221399795e-06,1e-08,0,0,0,10,10,1,1,706
1.27980221399795e-06,1.05057865160242e-08,0,0,0,10,10,1,1,707
1.27980221399795e-06,1.10371550320276e-08,0,0,0,10,10,1,1,708
1.27980221399795e-06,1.15953994510744e-08,0,0,0,10,10,1,1,709
1.27980221399795e-06,1.21818791201011e-08,0,0,0,10,10,1,1,710
1.27980221399795e-06,1.27980221399795e-08,0,0,0,10,10,1,1,711
1.27980221399795e-06,1.34453288429976e-08,0,0,0,10,10,1,1,712
1.27980221399795e-06,1.41253754462276e-08,0,0,0,10,10,1,1,713
1.27980221399795e-06,1.48398178896757e-08,0,0,0,10,10,1,1,714
1.27980221399795e-06,1.55903958685609e-08,0,0,0,10,10,1,1,715
1.27980221399795e-06,1.63789370695406e-08,0,0,0,10,10,1,1,716
1.27980221399795e-06,1.72073616211989e-08,0,0,0,10,10,1,1,717
1.27980221399795e-06,1.80776867696343e-08,0,0,0,10,10,1,1,718
1.27980221399795e-06,1.89920317905333e-08,0,0,0,10,10,1,1,719
1.27980221399795e-06,1.99526231496888e-08,0,0,0,10,10,1,1,720
1.27980221399795e-06,2.09617999245313e-08,0,0,0,10,10,1,1,721
1.27980221399795e-06,2.20220194998737e-08,0,0,0,10,10,1,1,722
1.27980221399795e-06,2.31358635517395e-08,0,0,0,10,10,1,1,723
1.27980221399795e-06,2.43060443338441e-08,0,0,0,10,10,1,1,724
1.27980221399795e-06,2.55354112820386e-08,0,0,0,10,10,1,1,725
1.27980221399795e-06,2.68269579527973e-08,0,0,0,10,10,1,1,726
1.27980221399795e-06,2.81838293126446e-08,0,0,0,10,10,1,1,727
1.27980221399795e-06,2.96093293962708e-08,0,0,0,10,10,1,1,728
1.27980221399795e-06,3.11069293519861e-08,0,0,0,10,10,1,1,729
1.27980221399795e-06,3.26802758941013e-08,0,0,0,10,10,1,1,730
1.27980221399795e-06,3.43332001828199e-08,0,0,0,10,10,1,1,731
1.27980221399795e-06,3.60697271532629e-08,0,0,0,10,10,1,1,732
1.27980221399795e-06,3.78940853163421e-08,0,0,0,10,10,1,1,733
1.27980221399795e-06,3.98107170553497e-08,0,0,0,10,10,1,1,734
1.27980221399795e-06,4.18242894433348e-08,0,0,0,10,10,1,1,735
1.27980221399795e-06,4.3939705607608e-08,0,0,0,10,10,1,1,736
1.27980221399795e-06,4.6162116669048e-08,0,0,0,10,10,1,1,737
1.27980221399795e-06,4.8496934285282e-08,0,0,0,10,10,1,1,738
1.27980221399795e-06,5.09498438282827e-08,0,0,0,10,10,1,1,739
1.27980221399795e-06,5.35268182284711e-08,0,0,0,10,10,1,1,740
1.27980221399795e-06,5.62341325190349e-08,0,0,0,10,10,1,1,741
1.27980221399795e-06,5.90783791158794e-08,0,0,0,10,10,1,1,742
1.27980221399795e-06,6.20664838704171e-08,0,0,0,10,10,1,1,743
1.27980221399795e-06,6.52057229342861e-08,0,0,0,10,10,1,1,744
1.27980221399795e-06,6.85037404770632e-08,0,0,0,10,10,1,1,745
1.27980221399795e-06,7.19685673001151e-08,0,0,0,10,10,1,1,746
1.27980221399795e-06,7.56086403919129e-08,0,0,0,10,10,1,1,747
1.27980221399795e-06,7.94328234724282e-08,0,0,0,10,10,1,1,748
1.27980221399795e-06,8.34504285766366e-08,0,0,0,10,10,1,1,749
1.27980221399795e-06,8.76712387296869e-08,0,0,0,10,10,1,1,750
1.27980221399795e-06,9.21055317689482e-08,0,0,0,10,10,1,1,751
