D,supply,osm_coeff,no_saturation,fast_pseudo,Keq_1,Keq_2,alpha_1,alpha_2,id
5.23109930805626e-05,2.1711179456945e-06,0,1,1,1,1,0.182,0,22956
5.23109930805626e-05,2.24780583354873e-06,0,1,1,1,1,0.182,0,22957
5.23109930805626e-05,2.32720247896041e-06,0,1,1,1,1,0.182,0,22958
5.23109930805626e-05,2.40940356023953e-06,0,1,1,1,1,0.182,0,22959
5.23109930805626e-05,2.49450813523032e-06,0,1,1,1,1,0.182,0,22960
5.23109930805626e-05,2.58261876068267e-06,0,1,1,1,1,0.182,0,22961
5.23109930805626e-05,2.67384161583994e-06,0,1,1,1,1,0.182,0,22962
5.23109930805626e-05,2.76828663039207e-06,0,1,1,1,1,0.182,0,22963
5.23109930805626e-05,2.86606761694825e-06,0,1,1,1,1,0.182,0,22964
5.23109930805626e-05,2.96730240818887e-06,0,1,1,1,1,0.182,0,22965
5.23109930805626e-05,3.07211299886176e-06,0,1,1,1,1,0.182,0,22966
5.23109930805626e-05,3.18062569279412e-06,0,1,1,1,1,0.182,0,22967
5.23109930805626e-05,3.29297125509715e-06,0,1,1,1,1,0.182,0,22968
5.23109930805626e-05,3.40928506974681e-06,0,1,1,1,1,0.182,0,22969
5.23109930805626e-05,3.52970730273065e-06,0,1,1,1,1,0.182,0,22970
5.23109930805626e-05,3.65438307095726e-06,0,1,1,1,1,0.182,0,22971
5.23109930805626e-05,3.78346261713193e-06,0,1,1,1,1,0.182,0,22972
5.23109930805626e-05,3.91710149080926e-06,0,1,1,1,1,0.182,0,22973
5.23109930805626e-05,4.05546073584083e-06,0,1,1,1,1,0.182,0,22974
5.23109930805626e-05,4.19870708444391e-06,0,1,1,1,1,0.182,0,22975
5.23109930805626e-05,4.34701315812503e-06,0,1,1,1,1,0.182,0,22976
5.23109930805626e-05,4.5005576757005e-06,0,1,1,1,1,0.182,0,22977
5.23109930805626e-05,4.65952566866469e-06,0,1,1,1,1,0.182,0,22978
5.23109930805626e-05,4.82410870416537e-06,0,1,1,1,1,0.182,0,22979
5.23109930805626e-05,4.99450511585514e-06,0,1,1,1,1,0.182,0,22980
5.23109930805626e-05,5.17092024289675e-06,0,1,1,1,1,0.182,0,22981
5.23109930805626e-05,5.35356667741072e-06,0,1,1,1,1,0.182,0,22982
5.23109930805626e-05,5.54266452066311e-06,0,1,1,1,1,0.182,0,22983
5.23109930805626e-05,5.73844164830239e-06,0,1,1,1,1,0.182,0,22984
5.23109930805626e-05,5.94113398496504e-06,0,1,1,1,1,0.182,0,22985
5.23109930805626e-05,6.1509857885805e-06,0,1,1,1,1,0.182,0,22986
5.23109930805626e-05,6.36824994471859e-06,0,1,1,1,1,0.182,0,22987
5.23109930805626e-05,6.59318827133354e-06,0,1,1,1,1,0.182,0,22988
5.23109930805626e-05,6.82607183427238e-06,0,1,1,1,1,0.182,0,22989
5.23109930805626e-05,7.06718127392749e-06,0,1,1,1,1,0.182,0,22990
5.23109930805626e-05,7.31680714342721e-06,0,1,1,1,1,0.182,0,22991
5.23109930805626e-05,7.57525025877192e-06,0,1,1,1,1,0.182,0,22992
5.23109930805626e-05,7.84282206133768e-06,0,1,1,1,1,0.182,0,22993
5.23109930805626e-05,8.11984499318401e-06,0,1,1,1,1,0.182,0,22994
5.23109930805626e-05,8.40665288561832e-06,0,1,1,1,1,0.182,0,22995
5.23109930805626e-05,8.70359136148517e-06,0,1,1,1,1,0.182,0,22996
5.23109930805626e-05,9.01101825166502e-06,0,1,1,1,1,0.182,0,22997
5.23109930805626e-05,9.3293040262847e-06,0,1,1,1,1,0.182,0,22998
5.23109930805626e-05,9.65883224115871e-06,0,1,1,1,1,0.182,0,22999
5.23109930805626e-05,1e-05,0,1,1,1,1,0.182,0,23000
5.41587137807948e-05,1e-08,0,1,1,1,1,0.182,0,23001
5.41587137807948e-05,1.03532184329566e-08,0,1,1,1,1,0.182,0,23002
5.41587137807948e-05,1.07189131920513e-08,0,1,1,1,1,0.182,0,23003
5.41587137807948e-05,1.10975249641207e-08,0,1,1,1,1,0.182,0,23004
5.41587137807948e-05,1.14895100018731e-08,0,1,1,1,1,0.182,0,23005
5.41587137807948e-05,1.18953406737032e-08,0,1,1,1,1,0.182,0,23006
5.41587137807948e-05,1.23155060329283e-08,0,1,1,1,1,0.182,0,23007
5.41587137807948e-05,1.27505124071301e-08,0,1,1,1,1,0.182,0,23008
5.41587137807948e-05,1.32008840083142e-08,0,1,1,1,1,0.182,0,23009
5.41587137807948e-05,1.36671635646201e-08,0,1,1,1,1,0.182,0,23010
5.41587137807948e-05,1.41499129743458e-08,0,1,1,1,1,0.182,0,23011
5.41587137807948e-05,1.46497139830728e-08,0,1,1,1,1,0.182,0,23012
5.41587137807948e-05,1.51671688847092e-08,0,1,1,1,1,0.182,0,23013
5.41587137807948e-05,1.57029012472938e-08,0,1,1,1,1,0.182,0,23014
5.41587137807948e-05,1.62575566644379e-08,0,1,1,1,1,0.182,0,23015
5.41587137807948e-05,1.68318035333096e-08,0,1,1,1,1,0.182,0,23016
5.41587137807948e-05,1.74263338600965e-08,0,1,1,1,1,0.182,0,23017
5.41587137807948e-05,1.80418640939207e-08,0,1,1,1,1,0.182,0,23018
5.41587137807948e-05,1.86791359902078e-08,0,1,1,1,1,0.182,0,23019
5.41587137807948e-05,1.93389175045523e-08,0,1,1,1,1,0.182,0,23020
5.41587137807948e-05,2.00220037181558e-08,0,1,1,1,1,0.182,0,23021
5.41587137807948e-05,2.07292177959537e-08,0,1,1,1,1,0.182,0,23022
5.41587137807948e-05,2.14614119785841e-08,0,1,1,1,1,0.182,0,23023
5.41587137807948e-05,2.22194686093952e-08,0,1,1,1,1,0.182,0,23024
5.41587137807948e-05,2.30043011977292e-08,0,1,1,1,1,0.182,0,23025
5.41587137807948e-05,2.38168555197616e-08,0,1,1,1,1,0.182,0,23026
5.41587137807948e-05,2.4658110758226e-08,0,1,1,1,1,0.182,0,23027
5.41587137807948e-05,2.55290806823952e-08,0,1,1,1,1,0.182,0,23028
5.41587137807948e-05,2.6430814869741e-08,0,1,1,1,1,0.182,0,23029
5.41587137807948e-05,2.73643999707467e-08,0,1,1,1,1,0.182,0,23030
5.41587137807948e-05,2.83309610183932e-08,0,1,1,1,1,0.182,0,23031
5.41587137807948e-05,2.93316627839004e-08,0,1,1,1,1,0.182,0,23032
5.41587137807948e-05,3.03677111803546e-08,0,1,1,1,1,0.182,0,23033
5.41587137807948e-05,3.1440354715915e-08,0,1,1,1,1,0.182,0,23034
5.41587137807948e-05,3.25508859983506e-08,0,1,1,1,1,0.182,0,23035
5.41587137807948e-05,3.37006432927192e-08,0,1,1,1,1,0.182,0,23036
5.41587137807948e-05,3.48910121340677e-08,0,1,1,1,1,0.182,0,23037
5.41587137807948e-05,3.61234269970943e-08,0,1,1,1,1,0.182,0,23038
5.41587137807948e-05,3.7399373024788e-08,0,1,1,1,1,0.182,0,23039
5.41587137807948e-05,3.87203878181256e-08,0,1,1,1,1,0.182,0,23040
5.41587137807948e-05,4.00880632889846e-08,0,1,1,1,1,0.182,0,23041
5.41587137807948e-05,4.15040475785047e-08,0,1,1,1,1,0.182,0,23042
5.41587137807948e-05,4.29700470432084e-08,0,1,1,1,1,0.182,0,23043
5.41587137807948e-05,4.44878283112759e-08,0,1,1,1,1,0.182,0,23044
5.41587137807948e-05,4.6059220411451e-08,0,1,1,1,1,0.182,0,23045
5.41587137807948e-05,4.76861169771447e-08,0,1,1,1,1,0.182,0,23046
5.41587137807948e-05,4.937047852839e-08,0,1,1,1,1,0.182,0,23047
5.41587137807948e-05,5.11143348344017e-08,0,1,1,1,1,0.182,0,23048
5.41587137807948e-05,5.29197873595844e-08,0,1,1,1,1,0.182,0,23049
5.41587137807948e-05,5.47890117959395e-08,0,1,1,1,1,0.182,0,23050
5.41587137807948e-05,5.67242606849198e-08,0,1,1,1,1,0.182,0,23051
5.41587137807948e-05,5.87278661318948e-08,0,1,1,1,1,0.182,0,23052
5.41587137807948e-05,6.08022426164943e-08,0,1,1,1,1,0.182,0,23053
5.41587137807948e-05,6.29498899022189e-08,0,1,1,1,1,0.182,0,23054
5.41587137807948e-05,6.51733960488242e-08,0,1,1,1,1,0.182,0,23055
5.41587137807948e-05,6.7475440531107e-08,0,1,1,1,1,0.182,0,23056
5.41587137807948e-05,6.98587974678525e-08,0,1,1,1,1,0.182,0,23057
5.41587137807948e-05,7.23263389648353e-08,0,1,1,1,1,0.182,0,23058
5.41587137807948e-05,7.48810385759003e-08,0,1,1,1,1,0.182,0,23059
5.41587137807948e-05,7.75259748862946e-08,0,1,1,1,1,0.182,0,23060
5.41587137807948e-05,8.02643352225717e-08,0,1,1,1,1,0.182,0,23061
5.41587137807948e-05,8.30994194935339e-08,0,1,1,1,1,0.182,0,23062
5.41587137807948e-05,8.60346441668451e-08,0,1,1,1,1,0.182,0,23063
5.41587137807948e-05,8.90735463861044e-08,0,1,1,1,1,0.182,0,23064
5.41587137807948e-05,9.22197882333432e-08,0,1,1,1,1,0.182,0,23065
5.41587137807948e-05,9.54771611420807e-08,0,1,1,1,1,0.182,0,23066
5.41587137807948e-05,9.88495904662559e-08,0,1,1,1,1,0.182,0,23067
5.41587137807948e-05,1.02341140210545e-07,0,1,1,1,1,0.182,0,23068
5.41587137807948e-05,1.05956017927761e-07,0,1,1,1,1,0.182,0,23069
5.41587137807948e-05,1.09698579789238e-07,0,1,1,1,1,0.182,0,23070
5.41587137807948e-05,1.13573335834311e-07,0,1,1,1,1,0.182,0,23071
5.41587137807948e-05,1.17584955405216e-07,0,1,1,1,1,0.182,0,23072
5.41587137807948e-05,1.21738272773966e-07,0,1,1,1,1,0.182,0,23073
5.41587137807948e-05,1.26038292967973e-07,0,1,1,1,1,0.182,0,23074
5.41587137807948e-05,1.3049019780144e-07,0,1,1,1,1,0.182,0,23075
5.41587137807948e-05,1.35099352119803e-07,0,1,1,1,1,0.182,0,23076
5.41587137807948e-05,1.39871310264724e-07,0,1,1,1,1,0.182,0,23077
5.41587137807948e-05,1.44811822767453e-07,0,1,1,1,1,0.182,0,23078
5.41587137807948e-05,1.49926843278605e-07,0,1,1,1,1,0.182,0,23079
5.41587137807948e-05,1.55222535742705e-07,0,1,1,1,1,0.182,0,23080
5.41587137807948e-05,1.60705281826164e-07,0,1,1,1,1,0.182,0,23081
5.41587137807948e-05,1.66381688607613e-07,0,1,1,1,1,0.182,0,23082
5.41587137807948e-05,1.72258596539879e-07,0,1,1,1,1,0.182,0,23083
5.41587137807948e-05,1.78343087693191e-07,0,1,1,1,1,0.182,0,23084
5.41587137807948e-05,1.84642494289554e-07,0,1,1,1,1,0.182,0,23085
5.41587137807948e-05,1.9116440753857e-07,0,1,1,1,1,0.182,0,23086
5.41587137807948e-05,1.97916686785356e-07,0,1,1,1,1,0.182,0,23087
5.41587137807948e-05,2.04907468981585e-07,0,1,1,1,1,0.182,0,23088
5.41587137807948e-05,2.12145178491063e-07,0,1,1,1,1,0.182,0,23089
5.41587137807948e-05,2.19638537241655e-07,0,1,1,1,1,0.182,0,23090
5.41587137807948e-05,2.27396575235793e-07,0,1,1,1,1,0.182,0,23091
5.41587137807948e-05,2.35428641432242e-07,0,1,1,1,1,0.182,0,23092
5.41587137807948e-05,2.43744415012222e-07,0,1,1,1,1,0.182,0,23093
5.41587137807948e-05,2.52353917043477e-07,0,1,1,1,1,0.182,0,23094
5.41587137807948e-05,2.61267522556333e-07,0,1,1,1,1,0.182,0,23095
5.41587137807948e-05,2.70495973046314e-07,0,1,1,1,1,0.182,0,23096
5.41587137807948e-05,2.80050389418363e-07,0,1,1,1,1,0.182,0,23097
5.41587137807948e-05,2.89942285388288e-07,0,1,1,1,1,0.182,0,23098
5.41587137807948e-05,3.00183581357559e-07,0,1,1,1,1,0.182,0,23099
5.41587137807948e-05,3.10786618778201e-07,0,1,1,1,1,0.182,0,23100
5.41587137807948e-05,3.21764175025074e-07,0,1,1,1,1,0.182,0,23101
5.41587137807948e-05,3.33129478793467e-07,0,1,1,1,1,0.182,0,23102
5.41587137807948e-05,3.44896226040576e-07,0,1,1,1,1,0.182,0,23103
5.41587137807948e-05,3.57078596490046e-07,0,1,1,1,1,0.182,0,23104
5.41587137807948e-05,3.69691270719502e-07,0,1,1,1,1,0.182,0,23105
5.41587137807948e-05,3.82749447851632e-07,0,1,1,1,1,0.182,0,23106
5.41587137807948e-05,3.96268863870148e-07,0,1,1,1,1,0.182,0,23107
5.41587137807948e-05,4.10265810582719e-07,0,1,1,1,1,0.182,0,23108
5.41587137807948e-05,4.24757155253689e-07,0,1,1,1,1,0.182,0,23109
5.41587137807948e-05,4.39760360930272e-07,0,1,1,1,1,0.182,0,23110
5.41587137807948e-05,4.55293507486695e-07,0,1,1,1,1,0.182,0,23111
5.41587137807948e-05,4.71375313411673e-07,0,1,1,1,1,0.182,0,23112
5.41587137807948e-05,4.88025158365443e-07,0,1,1,1,1,0.182,0,23113
5.41587137807948e-05,5.05263106533568e-07,0,1,1,1,1,0.182,0,23114
5.41587137807948e-05,5.23109930805626e-07,0,1,1,1,1,0.182,0,23115
5.41587137807948e-05,5.41587137807948e-07,0,1,1,1,1,0.182,0,23116
5.41587137807948e-05,5.60716993820546e-07,0,1,1,1,1,0.182,0,23117
5.41587137807948e-05,5.8052255160949e-07,0,1,1,1,1,0.182,0,23118
5.41587137807948e-05,6.01027678207039e-07,0,1,1,1,1,0.182,0,23119
5.41587137807948e-05,6.22257083673023e-07,0,1,1,1,1,0.182,0,23120
5.41587137807948e-05,6.44236350872137e-07,0,1,1,1,1,0.182,0,23121
5.41587137807948e-05,6.66991966303011e-07,0,1,1,1,1,0.182,0,23122
5.41587137807948e-05,6.90551352016233e-07,0,1,1,1,1,0.182,0,23123
5.41587137807948e-05,7.14942898659758e-07,0,1,1,1,1,0.182,0,23124
5.41587137807948e-05,7.40195999691565e-07,0,1,1,1,1,0.182,0,23125
5.41587137807948e-05,7.66341086800746e-07,0,1,1,1,1,0.182,0,23126
5.41587137807948e-05,7.93409666579749e-07,0,1,1,1,1,0.182,0,23127
5.41587137807948e-05,8.21434358491942e-07,0,1,1,1,1,0.182,0,23128
5.41587137807948e-05,8.50448934180267e-07,0,1,1,1,1,0.182,0,23129
5.41587137807948e-05,8.80488358164346e-07,0,1,1,1,1,0.182,0,23130
5.41587137807948e-05,9.11588829975082e-07,0,1,1,1,1,0.182,0,23131
5.41587137807948e-05,9.43787827777539e-07,0,1,1,1,1,0.182,0,23132
5.41587137807948e-05,9.7712415353465e-07,0,1,1,1,1,0.182,0,23133
5.41587137807948e-05,1.01163797976621e-06,0,1,1,1,1,0.182,0,23134
5.41587137807948e-05,1.04737089795945e-06,0,1,1,1,1,0.182,0,23135
5.41587137807948e-05,1.08436596868961e-06,0,1,1,1,1,0.182,0,23136
5.41587137807948e-05,1.12266777351081e-06,0,1,1,1,1,0.182,0,23137
5.41587137807948e-05,1.16232246867985e-06,0,1,1,1,1,0.182,0,23138
5.41587137807948e-05,1.20337784077759e-06,0,1,1,1,1,0.182,0,23139
5.41587137807948e-05,1.24588336429501e-06,0,1,1,1,1,0.182,0,23140
5.41587137807948e-05,1.28989026125331e-06,0,1,1,1,1,0.182,0,23141
5.41587137807948e-05,1.3354515629299e-06,0,1,1,1,1,0.182,0,23142
5.41587137807948e-05,1.38262217376466e-06,0,1,1,1,1,0.182,0,23143
5.41587137807948e-05,1.43145893752348e-06,0,1,1,1,1,0.182,0,23144
5.41587137807948e-05,1.48202070579886e-06,0,1,1,1,1,0.182,0,23145
5.41587137807948e-05,1.53436840893001e-06,0,1,1,1,1,0.182,0,23146
5.41587137807948e-05,1.58856512942805e-06,0,1,1,1,1,0.182,0,23147
5.41587137807948e-05,1.64467617799466e-06,0,1,1,1,1,0.182,0,23148
5.41587137807948e-05,1.7027691722259e-06,0,1,1,1,1,0.182,0,23149
5.41587137807948e-05,1.76291411809595e-06,0,1,1,1,1,0.182,0,23150
5.41587137807948e-05,1.82518349431904e-06,0,1,1,1,1,0.182,0,23151
5.41587137807948e-05,1.88965233969121e-06,0,1,1,1,1,0.182,0,23152
5.41587137807948e-05,1.95639834351706e-06,0,1,1,1,1,0.182,0,23153
5.41587137807948e-05,2.02550193923067e-06,0,1,1,1,1,0.182,0,23154
5.41587137807948e-05,2.09704640132323e-06,0,1,1,1,1,0.182,0,23155
5.41587137807948e-05,2.1711179456945e-06,0,1,1,1,1,0.182,0,23156
5.41587137807948e-05,2.24780583354873e-06,0,1,1,1,1,0.182,0,23157
5.41587137807948e-05,2.32720247896041e-06,0,1,1,1,1,0.182,0,23158
5.41587137807948e-05,2.40940356023953e-06,0,1,1,1,1,0.182,0,23159
5.41587137807948e-05,2.49450813523032e-06,0,1,1,1,1,0.182,0,23160
5.41587137807948e-05,2.58261876068267e-06,0,1,1,1,1,0.182,0,23161
5.41587137807948e-05,2.67384161583994e-06,0,1,1,1,1,0.182,0,23162
5.41587137807948e-05,2.76828663039207e-06,0,1,1,1,1,0.182,0,23163
5.41587137807948e-05,2.86606761694825e-06,0,1,1,1,1,0.182,0,23164
5.41587137807948e-05,2.96730240818887e-06,0,1,1,1,1,0.182,0,23165
5.41587137807948e-05,3.07211299886176e-06,0,1,1,1,1,0.182,0,23166
5.41587137807948e-05,3.18062569279412e-06,0,1,1,1,1,0.182,0,23167
5.41587137807948e-05,3.29297125509715e-06,0,1,1,1,1,0.182,0,23168
5.41587137807948e-05,3.40928506974681e-06,0,1,1,1,1,0.182,0,23169
5.41587137807948e-05,3.52970730273065e-06,0,1,1,1,1,0.182,0,23170
5.41587137807948e-05,3.65438307095726e-06,0,1,1,1,1,0.182,0,23171
5.41587137807948e-05,3.78346261713193e-06,0,1,1,1,1,0.182,0,23172
5.41587137807948e-05,3.91710149080926e-06,0,1,1,1,1,0.182,0,23173
5.41587137807948e-05,4.05546073584083e-06,0,1,1,1,1,0.182,0,23174
5.41587137807948e-05,4.19870708444391e-06,0,1,1,1,1,0.182,0,23175
5.41587137807948e-05,4.34701315812503e-06,0,1,1,1,1,0.182,0,23176
5.41587137807948e-05,4.5005576757005e-06,0,1,1,1,1,0.182,0,23177
5.41587137807948e-05,4.65952566866469e-06,0,1,1,1,1,0.182,0,23178
5.41587137807948e-05,4.82410870416537e-06,0,1,1,1,1,0.182,0,23179
5.41587137807948e-05,4.99450511585514e-06,0,1,1,1,1,0.182,0,23180
5.41587137807948e-05,5.17092024289675e-06,0,1,1,1,1,0.182,0,23181
5.41587137807948e-05,5.35356667741072e-06,0,1,1,1,1,0.182,0,23182
5.41587137807948e-05,5.54266452066311e-06,0,1,1,1,1,0.182,0,23183
5.41587137807948e-05,5.73844164830239e-06,0,1,1,1,1,0.182,0,23184
5.41587137807948e-05,5.94113398496504e-06,0,1,1,1,1,0.182,0,23185
5.41587137807948e-05,6.1509857885805e-06,0,1,1,1,1,0.182,0,23186
5.41587137807948e-05,6.36824994471859e-06,0,1,1,1,1,0.182,0,23187
5.41587137807948e-05,6.59318827133354e-06,0,1,1,1,1,0.182,0,23188
5.41587137807948e-05,6.82607183427238e-06,0,1,1,1,1,0.182,0,23189
5.41587137807948e-05,7.06718127392749e-06,0,1,1,1,1,0.182,0,23190
5.41587137807948e-05,7.31680714342721e-06,0,1,1,1,1,0.182,0,23191
5.41587137807948e-05,7.57525025877192e-06,0,1,1,1,1,0.182,0,23192
5.41587137807948e-05,7.84282206133768e-06,0,1,1,1,1,0.182,0,23193
5.41587137807948e-05,8.11984499318401e-06,0,1,1,1,1,0.182,0,23194
5.41587137807948e-05,8.40665288561832e-06,0,1,1,1,1,0.182,0,23195
5.41587137807948e-05,8.70359136148517e-06,0,1,1,1,1,0.182,0,23196
5.41587137807948e-05,9.01101825166502e-06,0,1,1,1,1,0.182,0,23197
5.41587137807948e-05,9.3293040262847e-06,0,1,1,1,1,0.182,0,23198
5.41587137807948e-05,9.65883224115871e-06,0,1,1,1,1,0.182,0,23199
5.41587137807948e-05,1e-05,0,1,1,1,1,0.182,0,23200
5.60716993820546e-05,1e-08,0,1,1,1,1,0.182,0,23201
5.60716993820546e-05,1.03532184329566e-08,0,1,1,1,1,0.182,0,23202
5.60716993820546e-05,1.07189131920513e-08,0,1,1,1,1,0.182,0,23203
5.60716993820546e-05,1.10975249641207e-08,0,1,1,1,1,0.182,0,23204
5.60716993820546e-05,1.14895100018731e-08,0,1,1,1,1,0.182,0,23205
5.60716993820546e-05,1.18953406737032e-08,0,1,1,1,1,0.182,0,23206
5.60716993820546e-05,1.23155060329283e-08,0,1,1,1,1,0.182,0,23207
5.60716993820546e-05,1.27505124071301e-08,0,1,1,1,1,0.182,0,23208
5.60716993820546e-05,1.32008840083142e-08,0,1,1,1,1,0.182,0,23209
5.60716993820546e-05,1.36671635646201e-08,0,1,1,1,1,0.182,0,23210
5.60716993820546e-05,1.41499129743458e-08,0,1,1,1,1,0.182,0,23211
5.60716993820546e-05,1.46497139830728e-08,0,1,1,1,1,0.182,0,23212
5.60716993820546e-05,1.51671688847092e-08,0,1,1,1,1,0.182,0,23213
5.60716993820546e-05,1.57029012472938e-08,0,1,1,1,1,0.182,0,23214
5.60716993820546e-05,1.62575566644379e-08,0,1,1,1,1,0.182,0,23215
5.60716993820546e-05,1.68318035333096e-08,0,1,1,1,1,0.182,0,23216
5.60716993820546e-05,1.74263338600965e-08,0,1,1,1,1,0.182,0,23217
5.60716993820546e-05,1.80418640939207e-08,0,1,1,1,1,0.182,0,23218
5.60716993820546e-05,1.86791359902078e-08,0,1,1,1,1,0.182,0,23219
5.60716993820546e-05,1.93389175045523e-08,0,1,1,1,1,0.182,0,23220
5.60716993820546e-05,2.00220037181558e-08,0,1,1,1,1,0.182,0,23221
5.60716993820546e-05,2.07292177959537e-08,0,1,1,1,1,0.182,0,23222
5.60716993820546e-05,2.14614119785841e-08,0,1,1,1,1,0.182,0,23223
5.60716993820546e-05,2.22194686093952e-08,0,1,1,1,1,0.182,0,23224
5.60716993820546e-05,2.30043011977292e-08,0,1,1,1,1,0.182,0,23225
5.60716993820546e-05,2.38168555197616e-08,0,1,1,1,1,0.182,0,23226
5.60716993820546e-05,2.4658110758226e-08,0,1,1,1,1,0.182,0,23227
5.60716993820546e-05,2.55290806823952e-08,0,1,1,1,1,0.182,0,23228
5.60716993820546e-05,2.6430814869741e-08,0,1,1,1,1,0.182,0,23229
5.60716993820546e-05,2.73643999707467e-08,0,1,1,1,1,0.182,0,23230
5.60716993820546e-05,2.83309610183932e-08,0,1,1,1,1,0.182,0,23231
5.60716993820546e-05,2.93316627839004e-08,0,1,1,1,1,0.182,0,23232
5.60716993820546e-05,3.03677111803546e-08,0,1,1,1,1,0.182,0,23233
5.60716993820546e-05,3.1440354715915e-08,0,1,1,1,1,0.182,0,23234
5.60716993820546e-05,3.25508859983506e-08,0,1,1,1,1,0.182,0,23235
5.60716993820546e-05,3.37006432927192e-08,0,1,1,1,1,0.182,0,23236
5.60716993820546e-05,3.48910121340677e-08,0,1,1,1,1,0.182,0,23237
5.60716993820546e-05,3.61234269970943e-08,0,1,1,1,1,0.182,0,23238
5.60716993820546e-05,3.7399373024788e-08,0,1,1,1,1,0.182,0,23239
5.60716993820546e-05,3.87203878181256e-08,0,1,1,1,1,0.182,0,23240
5.60716993820546e-05,4.00880632889846e-08,0,1,1,1,1,0.182,0,23241
5.60716993820546e-05,4.15040475785047e-08,0,1,1,1,1,0.182,0,23242
5.60716993820546e-05,4.29700470432084e-08,0,1,1,1,1,0.182,0,23243
5.60716993820546e-05,4.44878283112759e-08,0,1,1,1,1,0.182,0,23244
5.60716993820546e-05,4.6059220411451e-08,0,1,1,1,1,0.182,0,23245
5.60716993820546e-05,4.76861169771447e-08,0,1,1,1,1,0.182,0,23246
5.60716993820546e-05,4.937047852839e-08,0,1,1,1,1,0.182,0,23247
5.60716993820546e-05,5.11143348344017e-08,0,1,1,1,1,0.182,0,23248
5.60716993820546e-05,5.29197873595844e-08,0,1,1,1,1,0.182,0,23249
5.60716993820546e-05,5.47890117959395e-08,0,1,1,1,1,0.182,0,23250
5.60716993820546e-05,5.67242606849198e-08,0,1,1,1,1,0.182,0,23251
5.60716993820546e-05,5.87278661318948e-08,0,1,1,1,1,0.182,0,23252
5.60716993820546e-05,6.08022426164943e-08,0,1,1,1,1,0.182,0,23253
5.60716993820546e-05,6.29498899022189e-08,0,1,1,1,1,0.182,0,23254
5.60716993820546e-05,6.51733960488242e-08,0,1,1,1,1,0.182,0,23255
5.60716993820546e-05,6.7475440531107e-08,0,1,1,1,1,0.182,0,23256
5.60716993820546e-05,6.98587974678525e-08,0,1,1,1,1,0.182,0,23257
5.60716993820546e-05,7.23263389648353e-08,0,1,1,1,1,0.182,0,23258
5.60716993820546e-05,7.48810385759003e-08,0,1,1,1,1,0.182,0,23259
5.60716993820546e-05,7.75259748862946e-08,0,1,1,1,1,0.182,0,23260
5.60716993820546e-05,8.02643352225717e-08,0,1,1,1,1,0.182,0,23261
5.60716993820546e-05,8.30994194935339e-08,0,1,1,1,1,0.182,0,23262
5.60716993820546e-05,8.60346441668451e-08,0,1,1,1,1,0.182,0,23263
5.60716993820546e-05,8.90735463861044e-08,0,1,1,1,1,0.182,0,23264
5.60716993820546e-05,9.22197882333432e-08,0,1,1,1,1,0.182,0,23265
5.60716993820546e-05,9.54771611420807e-08,0,1,1,1,1,0.182,0,23266
5.60716993820546e-05,9.88495904662559e-08,0,1,1,1,1,0.182,0,23267
5.60716993820546e-05,1.02341140210545e-07,0,1,1,1,1,0.182,0,23268
5.60716993820546e-05,1.05956017927761e-07,0,1,1,1,1,0.182,0,23269
5.60716993820546e-05,1.09698579789238e-07,0,1,1,1,1,0.182,0,23270
5.60716993820546e-05,1.13573335834311e-07,0,1,1,1,1,0.182,0,23271
5.60716993820546e-05,1.17584955405216e-07,0,1,1,1,1,0.182,0,23272
5.60716993820546e-05,1.21738272773966e-07,0,1,1,1,1,0.182,0,23273
5.60716993820546e-05,1.26038292967973e-07,0,1,1,1,1,0.182,0,23274
5.60716993820546e-05,1.3049019780144e-07,0,1,1,1,1,0.182,0,23275
5.60716993820546e-05,1.35099352119803e-07,0,1,1,1,1,0.182,0,23276
5.60716993820546e-05,1.39871310264724e-07,0,1,1,1,1,0.182,0,23277
5.60716993820546e-05,1.44811822767453e-07,0,1,1,1,1,0.182,0,23278
5.60716993820546e-05,1.49926843278605e-07,0,1,1,1,1,0.182,0,23279
5.60716993820546e-05,1.55222535742705e-07,0,1,1,1,1,0.182,0,23280
5.60716993820546e-05,1.60705281826164e-07,0,1,1,1,1,0.182,0,23281
5.60716993820546e-05,1.66381688607613e-07,0,1,1,1,1,0.182,0,23282
5.60716993820546e-05,1.72258596539879e-07,0,1,1,1,1,0.182,0,23283
5.60716993820546e-05,1.78343087693191e-07,0,1,1,1,1,0.182,0,23284
5.60716993820546e-05,1.84642494289554e-07,0,1,1,1,1,0.182,0,23285
5.60716993820546e-05,1.9116440753857e-07,0,1,1,1,1,0.182,0,23286
5.60716993820546e-05,1.97916686785356e-07,0,1,1,1,1,0.182,0,23287
5.60716993820546e-05,2.04907468981585e-07,0,1,1,1,1,0.182,0,23288
5.60716993820546e-05,2.12145178491063e-07,0,1,1,1,1,0.182,0,23289
5.60716993820546e-05,2.19638537241655e-07,0,1,1,1,1,0.182,0,23290
5.60716993820546e-05,2.27396575235793e-07,0,1,1,1,1,0.182,0,23291
5.60716993820546e-05,2.35428641432242e-07,0,1,1,1,1,0.182,0,23292
5.60716993820546e-05,2.43744415012222e-07,0,1,1,1,1,0.182,0,23293
5.60716993820546e-05,2.52353917043477e-07,0,1,1,1,1,0.182,0,23294
5.60716993820546e-05,2.61267522556333e-07,0,1,1,1,1,0.182,0,23295
